route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
2.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,09
3.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",,Jun,6,09
3.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,09
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,09
3.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,09
4.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,Jun,6,09
4.0,False,1.0,TPE,16:40,HKG,18:30,BR 871,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left,Jun,6,09
4.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,09
4.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,09
5.0,False,1.0,TPE,14:10,HKG,16:00,BR 855,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,Jun,6,09
5.0,False,1.0,TPE,14:10,HKG,16:00,BR 855,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,Jun,6,09
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,Jun,6,09
5.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,,Jun,6,09
1.0,True,1.0,TPE,10:15,SFO,06:30,BR 8,"Non Stop, 11h 15m",Eva Airways ,1.0,"LM 40,000",,Jun,6,10
1.0,True,1.0,TPE,10:15,SFO,06:30,BR 8,"Non Stop, 11h 15m",Eva Airways ,2.0,,,Jun,6,10
2.0,True,1.0,TPE,19:40,SFO,16:10,BR 18,"Non Stop, 11h 30m",Eva Airways ,1.0,"LM 40,000",,Jun,6,10
2.0,True,1.0,TPE,19:40,SFO,16:10,BR 18,"Non Stop, 11h 30m",Eva Airways ,2.0,,,Jun,6,10
3.0,True,1.0,TPE,23:30,SFO,20:00,BR 28,"Non Stop, 11h 30m",Eva Airways ,1.0,"LM 40,000",,Jun,6,10
3.0,True,1.0,TPE,23:30,SFO,20:00,BR 28,"Non Stop, 11h 30m",Eva Airways ,2.0,,,Jun,6,10
4.0,False,1.0,TPE,15:15,ICN,18:45,BR 160,Non Stop,EVA AIRWAYS,1.0,,,Jun,6,10
4.0,False,1.0,TPE,15:15,ICN,18:45,BR 160,Non Stop,EVA AIRWAYS,2.0,"LM 10,600",2 Seats left,Jun,6,10
4.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 31,940",,Jun,6,10
4.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,Jun,6,10
