Month,month,Date,route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo
Aug,8,29,5.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left
Aug,8,29,5.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",
Aug,8,29,5.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,29,6.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",
Aug,8,29,6.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left
Aug,8,29,6.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",2 Seats left
Aug,8,29,6.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,29,7.0,False,1.0,TPE,08:30,KIX,12:10,BR 132,Non Stop,EVA AIRWAYS,1.0,"LM 7,620",2 Seats left
Aug,8,29,7.0,False,1.0,TPE,08:30,KIX,12:10,BR 132,Non Stop,EVA AIRWAYS,2.0,,
Aug,8,29,7.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,1.0,"LM 32,380",
Aug,8,29,7.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,30,1.0,True,1.0,TPE,19:40,SFO,16:35,BR 18,"Non Stop, 11h 55m",Eva Airways ,1.0,"LM 40,000",
Aug,8,30,1.0,True,1.0,TPE,19:40,SFO,16:35,BR 18,"Non Stop, 11h 55m",Eva Airways ,2.0,,
Aug,8,30,2.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left
Aug,8,30,2.0,False,1.0,TPE,19:00,HKG,20:45,BR 809,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left
Aug,8,30,2.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",
Aug,8,30,2.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,30,3.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",
Aug,8,30,3.0,False,1.0,TPE,07:00,HKG,08:50,BR 891,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left
Aug,8,30,3.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",
Aug,8,30,3.0,False,2.0,HKG,11:15,SFO,09:15,UA 862,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,30,4.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",
Aug,8,30,4.0,False,1.0,TPE,18:10,HKG,19:55,BR 857,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",2 Seats left
Aug,8,30,4.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",
Aug,8,30,4.0,False,2.0,HKG,22:30,SFO,20:30,UA 878,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,30,5.0,False,1.0,TPE,08:30,KIX,12:10,BR 132,Non Stop,EVA AIRWAYS,1.0,"LM 7,620",2 Seats left
Aug,8,30,5.0,False,1.0,TPE,08:30,KIX,12:10,BR 132,Non Stop,EVA AIRWAYS,2.0,,
Aug,8,30,5.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,1.0,"LM 32,380",
Aug,8,30,5.0,False,2.0,KIX,16:50,SFO,10:55,UA 34,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,30,6.0,False,1.0,TSA,09:20,GMP,12:50,BR 156,Non Stop,EVA AIRWAYS,1.0,,
Aug,8,30,6.0,False,1.0,TSA,09:20,GMP,12:50,BR 156,Non Stop,EVA AIRWAYS,2.0,"LM 6,370",1 Seats left
Aug,8,30,6.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 35,090",2 Seats left
Aug,8,30,6.0,False,2.0,ICN,16:50,SFO,11:50,UA 892,Non Stop,UNITED AIRLINES,2.0,,
Aug,8,31,1.0,True,1.0,TPE,10:15,SFO,07:00,BR 8,"Non Stop, 11h 45m",Eva Airways ,1.0,"LM 40,000",
Aug,8,31,1.0,True,1.0,TPE,10:15,SFO,07:00,BR 8,"Non Stop, 11h 45m",Eva Airways ,2.0,,
Aug,8,31,2.0,True,1.0,TPE,19:40,SFO,16:35,BR 18,"Non Stop, 11h 55m",Eva Airways ,1.0,"LM 40,000",
Aug,8,31,2.0,True,1.0,TPE,19:40,SFO,16:35,BR 18,"Non Stop, 11h 55m",Eva Airways ,2.0,,
Aug,8,31,3.0,False,1.0,TPE,21:20,IAH,22:50,BR 52,Non Stop,EVA AIRWAYS,1.0,"LM 34,140",1 Seats left
Aug,8,31,3.0,False,1.0,TPE,21:20,IAH,22:50,BR 52,Non Stop,EVA AIRWAYS,2.0,,
Aug,8,31,3.0,False,2.0,IAH,06:00,SFO,08:09,UA 1041,Non Stop,UNITED AIRLINES,1.0,"LM 5,860",
Aug,8,31,3.0,False,2.0,IAH,06:00,SFO,08:09,UA 1041,Non Stop,UNITED AIRLINES,2.0,,
