route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
2,False,2,ICN,17:05,SFO,11:35,UA 892,Non Stop,UNITED AIRLINES,2,,,Oct,10,30
3,False,1,NRT,13:00,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,1,"LM 8,940",1 Seats left,Oct,10,30
3,False,1,NRT,13:00,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,2,,,Oct,10,30
3,False,2,TPE,19:50,SFO,16:00,BR 18,Non Stop,EVA AIRWAYS,1,"LM 31,060",1 Seats left,Oct,10,30
3,False,2,TPE,19:50,SFO,16:00,BR 18,Non Stop,EVA AIRWAYS,2,,,Oct,10,30
4,False,1,NRT,13:00,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,1,"LM 8,950",1 Seats left,Oct,10,30
4,False,1,NRT,13:00,TPE,16:05,BR 183,Non Stop,EVA AIRWAYS,2,,,Oct,10,30
4,False,2,TPE,23:30,SFO,19:40,BR 28,Non Stop,EVA AIRWAYS,1,"LM 31,050",1 Seats left,Oct,10,30
4,False,2,TPE,23:30,SFO,19:40,BR 28,Non Stop,EVA AIRWAYS,2,,,Oct,10,30
1,True,1,NRT,17:00,SFO,10:15,NH 8,"Non Stop, 09h 15m",All Nippon Airways ,1,"LM 40,000",,Oct,10,31
1,True,1,NRT,17:00,SFO,10:15,NH 8,"Non Stop, 09h 15m",All Nippon Airways ,2,,,Oct,10,31
2,True,1,NRT,16:55,SFO,10:15,UA 838,"Non Stop, 09h 20m",United Airlines ,1,"LM 40,000",+ US$ 66.80,Oct,10,31
2,True,1,NRT,16:55,SFO,10:15,UA 838,"Non Stop, 09h 20m",United Airlines ,2,,,Oct,10,31
3,False,1,NRT,09:00,ICN,11:40,OZ 107,Non Stop,ASIANA AIRLINES,1,"LM 6,380",3 Seats left,Oct,10,31
3,False,1,NRT,09:00,ICN,11:40,OZ 107,Non Stop,ASIANA AIRLINES,2,,,Oct,10,31
3,False,2,ICN,17:05,SFO,11:35,UA 892,Non Stop,UNITED AIRLINES,1,"LM 33,620",,Oct,10,31
3,False,2,ICN,17:05,SFO,11:35,UA 892,Non Stop,UNITED AIRLINES,2,,,Oct,10,31
