route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",,May,5,16
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,16
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",1 Seats left,May,5,16
3.0,False,1.0,NRT,09:00,ICN,11:30,OZ 107,Non Stop,ASIANA AIRLINES,2.0,,,May,5,16
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,1.0,"LM 33,620",,May,5,16
3.0,False,2.0,ICN,16:50,SFO,11:30,UA 892,Non Stop,UNITED AIRLINES,2.0,,,May,5,16
4.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,1.0,"LM 31,630",,May,5,16
4.0,False,1.0,NRT,16:50,LAX,10:45,UA 33,Non Stop,UNITED AIRLINES,2.0,,,May,5,16
4.0,False,2.0,LAX,16:50,SAN,17:52,UA 5415,Non Stop,OPERATED BY SKYWEST DBA UNITED EXPRESS,1.0,"LM 3,400",,May,5,16
4.0,False,2.0,LAX,16:50,SAN,17:52,UA 5415,Non Stop,OPERATED BY SKYWEST DBA UNITED EXPRESS,2.0,,,May,5,16
4.0,False,3.0,SAN,19:18,SFO,20:59,UA 2247,Non Stop,UNITED AIRLINES,1.0,"LM 4,970",3 Seats left,May,5,16
4.0,False,3.0,SAN,19:18,SFO,20:59,UA 2247,Non Stop,UNITED AIRLINES,2.0,,,May,5,16
5.0,False,1.0,NRT,16:30,MEX,14:15,NH 180,Non Stop,ALL NIPPON AIRWAYS,1.0,"LM 30,270",1 Seats left,May,5,16
5.0,False,1.0,NRT,16:30,MEX,14:15,NH 180,Non Stop,ALL NIPPON AIRWAYS,2.0,,,May,5,16
5.0,False,2.0,MEX,17:15,SFO,21:01,UA 1272,Non Stop,UNITED AIRLINES,1.0,"LM 9,730",,May,5,16
5.0,False,2.0,MEX,17:15,SFO,21:01,UA 1272,Non Stop,UNITED AIRLINES,2.0,,,May,5,16
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,17
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,17
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,17
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,,,May,5,17
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",,May,5,17
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,17
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,18
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,18
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,1.0,"LM 6,380",,May,5,18
2.0,False,1.0,NRT,13:20,ICN,15:50,OZ 101,Non Stop,ASIANA AIRLINES,2.0,,,May,5,18
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,1.0,"LM 33,620",,May,5,18
2.0,False,2.0,ICN,20:40,SFO,15:10,OZ 212,Non Stop,ASIANA AIRLINES,2.0,,,May,5,18
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,1.0,"LM 40,000",+ US$ 66.50,May,5,19
1.0,True,1.0,NRT,17:05,SFO,10:25,UA 838,"Non Stop, 09h 20m",United Airlines ,2.0,,,May,5,19
