route,isDirect,itrFlight,deptApt,deptAptTime,arrApt,arrAptTime,flightNo,flightSpan,operateBy,itrClass,ClassMiles,ClassInfo,Month,month,Date
4.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 8,070",3 Seats left,May,5,08
4.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,,,May,5,08
1.0,True,1.0,SFO,00:50,TPE,05:15,BR 17,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,09
1.0,True,1.0,SFO,00:50,TPE,05:15,BR 17,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,09
2.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,09
2.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,09
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,09
3.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,09
3.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,09
3.0,False,2.0,HKG,21:45,TPE,23:30,BR 810,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,09
4.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,09
4.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,09
4.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",2 Seats left,May,5,09
4.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,2.0,"LM 20,640",2 Seats left,May,5,09
1.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,1.0,"LM 40,000",,May,5,10
1.0,True,1.0,SFO,01:15,TPE,05:45,BR 27,"Non Stop, 13h 30m",Eva Airways ,2.0,,,May,5,10
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,1.0,"LM 34,510",,May,5,10
2.0,False,1.0,SFO,13:05,HKG,18:45,UA 869,Non Stop,UNITED AIRLINES,2.0,,,May,5,10
2.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,1.0,"LM 5,490",3 Seats left,May,5,10
2.0,False,2.0,HKG,21:10,TPE,22:55,BR 858,Non Stop,EVA AIRWAYS,2.0,"LM 6,110",1 Seats left,May,5,10
3.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",1 Seats left,May,5,10
3.0,False,1.0,SFO,10:35,ICN,15:00,UA 893,Non Stop,UNITED AIRLINES,2.0,,,May,5,10
3.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",3 Seats left,May,5,10
3.0,False,2.0,ICN,19:45,TPE,21:25,BR 159,Non Stop,EVA AIRWAYS,2.0,,,May,5,10
4.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,10
4.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,2.0,,,May,5,10
4.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",4 Seats left,May,5,10
4.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,"LM 20,640",2 Seats left,May,5,10
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,1.0,"LM 40,000",,May,5,11
1.0,True,1.0,SFO,13:00,TPE,17:25,BR 7,"Non Stop, 13h 25m",Eva Airways ,2.0,,,May,5,11
2.0,False,1.0,SFO,18:25,YVR,20:59,UA 460,Non Stop,UNITED AIRLINES,1.0,"LM 5,800",,May,5,11
2.0,False,1.0,SFO,18:25,YVR,20:59,UA 460,Non Stop,UNITED AIRLINES,2.0,,,May,5,11
2.0,False,2.0,YVR,02:00,TPE,05:20,BR 9,Non Stop,EVA AIRWAYS,1.0,"LM 34,200",1 Seats left,May,5,11
2.0,False,2.0,YVR,02:00,TPE,05:20,BR 9,Non Stop,EVA AIRWAYS,2.0,,,May,5,11
3.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,1.0,"LM 29,610",,May,5,11
3.0,False,1.0,SFO,23:40,ICN,04:20,UA 805,Non Stop,UNITED AIRLINES,2.0,,,May,5,11
3.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,1.0,"LM 10,390",4 Seats left,May,5,11
3.0,False,2.0,ICN,12:00,TPE,13:35,BR 169,Non Stop,EVA AIRWAYS,2.0,"LM 20,640",2 Seats left,May,5,11
